城市,日期,銷售額,評分_平均,商品類型,比賽日,是比賽日
Singapore,2024-03-19,257,4.813368483342653,一日遊,,False
Singapore,2024-03-20,354,4.218059507690153,一日遊,,False
Singapore,2024-03-21,154,4.277141231292251,交通票券,,False
Singapore,2024-03-22,130,4.87144869447788,一日遊,,False
Singapore,2024-03-23,135,4.417297421981955,交通票券,,False
Singapore,2024-03-24,469,4.041281685479766,交通票券,,False
Singapore,2024-03-25,227,4.351672577056895,美食體驗,,False
Singapore,2024-03-26,258,4.739315175696087,一日遊,,False
Singapore,2024-03-27,332,4.8598102756447155,一日遊,,False
Singapore,2024-03-28,240,4.597673131978323,交通票券,,False
Singapore,2024-03-29,156,4.191284782523008,交通票券,,False
Singapore,2024-03-30,181,4.793687074114826,一日遊,,False
Singapore,2024-03-31,425,4.207056878394452,交通票券,,False
Singapore,2024-04-01,456,4.149936884477957,門票,,False
Singapore,2024-04-02,323,4.9547199598936125,交通票券,,False
Singapore,2024-04-03,497,4.511108111423566,一日遊,,False
Singapore,2024-04-04,263,4.645955156541262,門票,,False
Singapore,2024-04-05,214,4.806555620413933,美食體驗,,False
Singapore,2024-04-06,321,4.9793042464148725,一日遊,,False
Singapore,2024-04-07,285,4.326779099805359,交通票券,,False
Singapore,2024-04-08,202,4.239526032153786,美食體驗,,False
Singapore,2024-04-09,380,4.58667115871052,交通票券,,False
Singapore,2024-04-10,286,4.584058763606787,交通票券,,False
Singapore,2024-04-11,403,4.217272794539751,一日遊,,False
Singapore,2024-04-12,180,4.387805011120847,門票,,False
Singapore,2024-04-13,167,4.642512190322522,交通票券,,False
Singapore,2024-04-14,234,4.826221233948079,一日遊,,False
Singapore,2024-04-15,365,4.677473036804305,美食體驗,,False
Singapore,2024-04-16,398,4.565194918864936,交通票券,,False
Singapore,2024-04-17,130,4.2435036291462165,門票,,False
Singapore,2024-04-18,321,4.475296274787879,一日遊,,False
Singapore,2024-04-19,303,4.356842296182368,美食體驗,,False
Singapore,2024-04-20,202,4.745149794496282,交通票券,,False
Singapore,2024-04-21,379,4.648617144116925,交通票券,,False
Singapore,2024-04-22,250,4.482431989829336,一日遊,,False
Singapore,2024-04-23,463,4.594944902548072,美食體驗,,False
Singapore,2024-04-24,486,4.516441059674614,一日遊,,False
Singapore,2024-04-25,254,4.34081372022532,門票,,False
Singapore,2024-04-26,278,4.547909609791314,一日遊,,False
Singapore,2024-04-27,205,4.308269741390706,交通票券,,False
Singapore,2024-04-28,461,4.736531454967909,一日遊,,False
Singapore,2024-04-29,481,4.233997750334615,美食體驗,,False
Singapore,2024-04-30,434,4.625553089890464,一日遊,,False
Singapore,2024-05-01,306,4.382693121742175,美食體驗,,False
Singapore,2024-05-02,225,4.233541662232162,門票,,False
Singapore,2024-05-03,352,4.243429300357449,一日遊,,False
Singapore,2024-05-04,225,4.114393821604427,交通票券,,False
Singapore,2024-05-05,104,4.757470058325174,一日遊,,False
Singapore,2024-05-06,360,4.93028394400609,美食體驗,,False
Singapore,2024-05-07,165,4.440531130185379,美食體驗,,False
Singapore,2024-05-08,477,4.734095211837124,交通票券,,False
Singapore,2024-05-09,167,4.804397009794757,交通票券,,False
Singapore,2024-05-10,290,4.957547863366831,一日遊,,False
Singapore,2024-05-11,163,4.943487695939275,一日遊,,False
Singapore,2024-05-12,470,4.003544665159151,一日遊,,False
Singapore,2024-05-13,218,4.088156424380239,美食體驗,,False
Singapore,2024-05-14,303,4.9858005736005815,美食體驗,,False
Singapore,2024-05-15,364,4.304705165747399,美食體驗,,False
Singapore,2024-05-16,412,4.4440753994240065,門票,,False
Singapore,2024-05-17,295,4.816591148772666,一日遊,,False
Singapore,2024-05-18,166,4.995365334887924,一日遊,,False
Singapore,2024-05-19,315,4.005027875162989,門票,,False
Singapore,2024-05-20,283,4.297007668776838,交通票券,,False
Singapore,2024-05-21,282,4.529015374658766,門票,,False
Singapore,2024-05-22,318,4.398213709183383,一日遊,,False
Singapore,2024-05-23,169,4.09750614484733,門票,,False
Singapore,2024-05-24,179,4.5366774529353835,門票,,False
Singapore,2024-05-25,218,4.891943480538382,一日遊,,False
Singapore,2024-05-26,167,4.186378457129523,門票,,False
Singapore,2024-05-27,391,4.397183192391073,美食體驗,,False
Singapore,2024-05-28,334,4.326339025572701,美食體驗,,False
Singapore,2024-05-29,145,4.441357013229059,一日遊,,False
Singapore,2024-05-30,475,4.528979728854816,一日遊,,False
Singapore,2024-05-31,431,4.590349680315937,一日遊,,False
Singapore,2024-06-01,232,4.839371763224134,一日遊,,False
Singapore,2024-06-02,154,4.366603217367005,一日遊,,False
Singapore,2024-06-03,314,4.110454114819856,一日遊,,False
Singapore,2024-06-04,137,4.606685309701887,美食體驗,,False
Singapore,2024-06-05,299,4.719343299429557,交通票券,,False
Singapore,2024-06-06,421,4.70163521361404,交通票券,,False
Singapore,2024-06-07,156,4.740023167914874,交通票券,,False
Singapore,2024-06-08,247,4.51063045733752,交通票券,,False
Singapore,2024-06-09,418,4.458635782615895,門票,,False
Singapore,2024-06-10,380,4.909382861326339,一日遊,,False
Singapore,2024-06-11,363,4.314961759501849,一日遊,,False
Singapore,2024-06-12,224,4.7264882799780485,門票,,False
Singapore,2024-06-13,268,4.058523762596801,美食體驗,,False
Singapore,2024-06-14,343,4.732058756881272,門票,,False
Singapore,2024-06-15,365,4.287852577710994,美食體驗,,False
Singapore,2024-06-16,497,4.62758280423178,美食體驗,,False
Singapore,2024-06-17,449,4.186545018143988,一日遊,,False
Singapore,2024-06-18,217,4.054081036523241,門票,,False
Singapore,2024-06-19,466,4.232458869182587,門票,,False
Singapore,2024-06-20,168,4.86426915676842,美食體驗,,False
Singapore,2024-06-21,189,4.0051716767984376,美食體驗,,False
Singapore,2024-06-22,454,4.496791896026911,門票,,False
Singapore,2024-06-23,328,4.203339702804909,交通票券,,False
Singapore,2024-06-24,427,4.072902262214544,門票,,False
Singapore,2024-06-25,349,4.309228472138515,門票,,False
Singapore,2024-06-26,207,4.1129177459721955,一日遊,,False
Singapore,2024-06-27,187,4.871317778196865,交通票券,,False
Singapore,2024-06-28,401,4.447061538177827,美食體驗,,False
Singapore,2024-06-29,311,4.664363738696437,門票,,False
Singapore,2024-06-30,412,4.193603457503926,門票,,False
Singapore,2024-07-01,191,4.358262849689968,交通票券,,False
Singapore,2024-07-02,244,4.386203593632767,門票,,False
Singapore,2024-07-03,208,4.520391131014484,一日遊,,False
Singapore,2024-07-04,290,4.650939950567778,美食體驗,,False
Singapore,2024-07-05,100,4.835401823900435,交通票券,,False
Singapore,2024-07-06,223,4.031590723805939,一日遊,,False
Singapore,2024-07-07,436,4.949272978945008,交通票券,,False
Singapore,2024-07-08,506,4.191117326640434,交通票券,,False
Singapore,2024-07-09,402,4.592007415646294,美食體驗,,False
Singapore,2024-07-10,387,4.0965732651306155,一日遊,,False
Singapore,2024-07-11,436,4.254523811689355,門票,,False
Singapore,2024-07-12,457,4.405948811703173,交通票券,,False
Singapore,2024-07-13,480,4.269008008581824,門票,,False
Singapore,2024-07-14,306,4.75707043260388,門票,,False
Singapore,2024-07-15,450,4.731579496834676,一日遊,,False
Singapore,2024-07-16,352,4.695089070798346,一日遊,,False
Singapore,2024-07-17,335,4.780915944051424,門票,,False
Singapore,2024-07-18,389,4.657098132671344,一日遊,,False
Singapore,2024-07-19,212,4.266825638771587,交通票券,,False
Singapore,2024-07-20,248,4.107041631932044,門票,,False
Singapore,2024-07-21,204,4.966711390207584,門票,,False
Singapore,2024-07-22,219,4.2207799268359025,門票,,False
Singapore,2024-07-23,504,4.9173716585153135,一日遊,,False
Singapore,2024-07-24,270,4.7294013413624585,門票,,False
Singapore,2024-07-25,184,4.1696562230191825,美食體驗,,False
Singapore,2024-07-26,437,4.874326928274786,門票,,False
Singapore,2024-07-27,142,4.487260672823194,美食體驗,,False
Singapore,2024-07-28,153,4.599257381238218,一日遊,,False
Singapore,2024-07-29,273,4.1550393688357135,美食體驗,,False
Singapore,2024-07-30,205,4.249278637385607,美食體驗,,False
Singapore,2024-07-31,157,4.919859560316093,一日遊,,False
Singapore,2024-08-01,146,4.340384035553808,美食體驗,,False
Singapore,2024-08-02,404,4.761733578427144,一日遊,,False
Singapore,2024-08-03,386,4.7894360075228795,門票,,False
Singapore,2024-08-04,403,4.745134391625093,美食體驗,,False
Singapore,2024-08-05,260,4.264062159554719,一日遊,,False
Singapore,2024-08-06,411,4.953197104727675,門票,,False
Singapore,2024-08-07,354,4.036939626657628,門票,,False
Singapore,2024-08-08,498,4.73055848758515,一日遊,,False
Singapore,2024-08-09,102,4.715665464102436,交通票券,,False
Singapore,2024-08-10,175,4.34104514062814,一日遊,,False
Singapore,2024-08-11,217,4.938362178593383,一日遊,,False
Singapore,2024-08-12,418,4.078477953849662,交通票券,,False
Singapore,2024-08-13,130,4.785916866743903,交通票券,,False
Singapore,2024-08-14,100,4.13491287500419,交通票券,,False
Singapore,2024-08-15,403,4.545023607452186,門票,,False
Singapore,2024-08-16,377,4.220985149988875,美食體驗,,False
Singapore,2024-08-17,445,4.061151298948099,門票,,False
Singapore,2024-08-18,200,4.935924927925536,一日遊,,False
Singapore,2024-08-19,311,4.634650759142288,交通票券,,False
Singapore,2024-08-20,136,4.974753650810685,美食體驗,,False
Singapore,2024-08-21,300,4.982753426724144,交通票券,,False
Singapore,2024-08-22,216,4.558672299232592,門票,,False
Singapore,2024-08-23,100,4.22362091175663,門票,,False
Singapore,2024-08-24,323,4.22486659967487,一日遊,,False
Singapore,2024-08-25,472,4.413787647580859,美食體驗,,False
Singapore,2024-08-26,84,4.347607991483897,一日遊,,False
Singapore,2024-08-27,462,4.010848462052666,一日遊,,False
Singapore,2024-08-28,392,4.102790258259965,美食體驗,,False
Singapore,2024-08-29,333,4.922525592235479,門票,,False
Singapore,2024-08-30,436,4.496978000086984,一日遊,,False
Singapore,2024-08-31,356,4.630280166708556,一日遊,,False
Singapore,2024-09-01,417,4.070475361829703,一日遊,,False
Singapore,2024-09-02,196,4.960018951067834,美食體驗,,False
Singapore,2024-09-03,287,4.947861716113224,門票,,False
Singapore,2024-09-04,231,4.1568259673565136,門票,,False
Singapore,2024-09-05,309,4.791131852691725,交通票券,,False
Singapore,2024-09-06,486,4.055713391034461,美食體驗,,False
Singapore,2024-09-07,516,4.47710323882899,交通票券,,False
Singapore,2024-09-08,165,4.191617995880846,門票,,False
Singapore,2024-09-09,431,4.577034731928262,美食體驗,,False
Singapore,2024-09-10,180,4.421564205119664,一日遊,,False
Singapore,2024-09-11,234,4.936857270019185,一日遊,,False
Singapore,2024-09-12,261,4.276970564723026,美食體驗,,False
Singapore,2024-09-13,218,4.547503698450476,一日遊,,False
Singapore,2024-09-14,374,4.4707311679444866,門票,,False
Singapore,2024-09-15,210,4.656402545325221,一日遊,,False
Singapore,2024-09-16,124,4.093725926871906,交通票券,,False
Singapore,2024-09-17,171,4.54736360494263,美食體驗,,False
Singapore,2024-09-18,247,4.083469108744584,一日遊,,False
Singapore,2024-09-19,182,4.060971590271063,美食體驗,,False
Singapore,2024-09-20,390,4.953039047849826,門票,,False
Singapore,2024-09-21,459,4.958653564140022,美食體驗,,False
Singapore,2024-09-22,375,4.606076464459391,一日遊,2024-09-22,True
Singapore,2024-09-23,345,4.7861178916196625,門票,,False
Singapore,2024-09-24,502,4.675524671343785,美食體驗,,False
Singapore,2024-09-25,134,4.167268279142749,門票,,False
Singapore,2024-09-26,276,4.166441097576201,美食體驗,,False
Singapore,2024-09-27,173,4.397185499422727,門票,,False
Singapore,2024-09-28,435,4.2528959214572435,交通票券,,False
Singapore,2024-09-29,417,4.573576288232119,一日遊,,False
Singapore,2024-09-30,463,4.780229746158437,美食體驗,,False
Singapore,2024-10-01,448,4.814222063566008,一日遊,,False
Singapore,2024-10-02,364,4.480570054563629,交通票券,,False
Singapore,2024-10-03,458,4.565302909969915,交通票券,,False
Singapore,2024-10-04,310,4.715092931144142,門票,,False
Singapore,2024-10-05,109,4.751251604658127,交通票券,,False
Singapore,2024-10-06,306,4.61428090948937,交通票券,,False
Singapore,2024-10-07,289,4.476060858359412,交通票券,,False
Singapore,2024-10-08,246,4.097816032920532,交通票券,,False
Singapore,2024-10-09,229,4.911618316274055,美食體驗,,False
Singapore,2024-10-10,141,4.058202236411163,交通票券,,False
Singapore,2024-10-11,329,4.741268921643904,一日遊,,False
Singapore,2024-10-12,504,4.283138452792569,一日遊,,False
Singapore,2024-10-13,442,4.671629064878383,門票,,False
Singapore,2024-10-14,397,4.659115640949978,一日遊,,False
Singapore,2024-10-15,284,4.577912268659454,美食體驗,,False
Singapore,2024-10-16,257,4.102808221513167,美食體驗,,False
Singapore,2024-10-17,426,4.684764973605322,交通票券,,False
Singapore,2024-10-18,217,4.798093882959568,一日遊,,False
Singapore,2024-10-19,428,4.92902735848039,美食體驗,,False
Singapore,2024-10-20,367,4.675027751213768,一日遊,,False
Singapore,2024-10-21,136,4.9423730950500975,門票,,False
Singapore,2024-10-22,339,4.462737484715088,美食體驗,,False
Singapore,2024-10-23,289,4.114732776548442,交通票券,,False
Singapore,2024-10-24,190,4.695759255322549,門票,,False
Singapore,2024-10-25,389,4.025692455583161,門票,,False
Singapore,2024-10-26,182,4.043711712663027,門票,,False
Singapore,2024-10-27,276,4.708617994520306,一日遊,,False
Singapore,2024-10-28,320,4.403486826449942,門票,,False
Singapore,2024-10-29,104,4.2502529085828336,門票,,False
Singapore,2024-10-30,507,4.75373089132545,交通票券,,False
Singapore,2024-10-31,146,4.497232815229573,門票,,False
Singapore,2024-11-01,406,4.79794417345237,一日遊,,False
Singapore,2024-11-02,179,4.696133009786245,美食體驗,,False
Singapore,2024-11-03,444,4.745510460868717,交通票券,,False
Singapore,2024-11-04,398,4.15559081235306,門票,,False
Singapore,2024-11-05,276,4.444249987939273,一日遊,,False
Singapore,2024-11-06,247,4.304746677704454,美食體驗,,False
Singapore,2024-11-07,417,4.550792881904286,美食體驗,,False
Singapore,2024-11-08,282,4.8648410998409295,交通票券,,False
Singapore,2024-11-09,52,4.036630542450143,門票,,False
Singapore,2024-11-10,372,4.917797952531113,交通票券,,False
Singapore,2024-11-11,173,4.172797006671074,美食體驗,,False
Singapore,2024-11-12,92,4.060103770937655,一日遊,,False
Singapore,2024-11-13,348,4.228871856594091,美食體驗,,False
Singapore,2024-11-14,232,4.135331829622227,門票,,False
Singapore,2024-11-15,402,4.723482968783095,一日遊,,False
Singapore,2024-11-16,289,4.165113605726149,美食體驗,,False
Singapore,2024-11-17,160,4.117491342842377,交通票券,,False
Singapore,2024-11-18,170,4.09242102265264,交通票券,,False
Singapore,2024-11-19,516,4.63161465204476,一日遊,,False
Singapore,2024-11-20,473,4.1715872851079965,交通票券,,False
Singapore,2024-11-21,484,4.838846528910876,門票,,False
Singapore,2024-11-22,382,4.14852531062962,交通票券,,False
Singapore,2024-11-23,396,4.726944243772438,交通票券,,False
Singapore,2024-11-24,353,4.711376308512043,美食體驗,,False
Singapore,2024-11-25,471,4.01281307141888,一日遊,,False
Singapore,2024-11-26,143,4.544329240611019,一日遊,,False
Singapore,2024-11-27,448,4.193386123060748,交通票券,,False
Singapore,2024-11-28,205,4.138145100427502,一日遊,,False
Singapore,2024-11-29,533,4.452348834456773,一日遊,,False
Singapore,2024-11-30,445,4.536364898360163,一日遊,,False
Singapore,2024-12-01,371,4.439540611688197,一日遊,,False
Singapore,2024-12-02,397,4.4342496356407635,門票,,False
Singapore,2024-12-03,448,4.121038818191538,美食體驗,,False
Singapore,2024-12-04,74,4.349902167278969,交通票券,,False
Singapore,2024-12-05,387,4.972931913352857,美食體驗,,False
Singapore,2024-12-06,171,4.951684713578371,美食體驗,,False
Singapore,2024-12-07,428,4.043054879599012,交通票券,,False
Singapore,2024-12-08,285,4.7248007457362755,門票,,False
Singapore,2024-12-09,272,4.837956503791393,門票,,False
Singapore,2024-12-10,143,4.979163453610023,美食體驗,,False
Singapore,2024-12-11,259,4.6561367473716935,門票,,False
Singapore,2024-12-12,393,4.499502542921276,門票,,False
Singapore,2024-12-13,393,4.6922826516959475,交通票券,,False
Singapore,2024-12-14,355,4.492409223255996,美食體驗,,False
Singapore,2024-12-15,511,4.121058977524595,交通票券,,False
Singapore,2024-12-16,446,4.937605806910539,美食體驗,,False
Singapore,2024-12-17,388,4.4473701131743875,交通票券,,False
Singapore,2024-12-18,233,4.727915869493534,美食體驗,,False
Singapore,2024-12-19,362,4.220538352807306,門票,,False
Singapore,2024-12-20,403,4.587851159174509,美食體驗,,False
Singapore,2024-12-21,438,4.491002202232971,美食體驗,,False
Singapore,2024-12-22,144,4.74322509707591,美食體驗,,False
Singapore,2024-12-23,205,4.991865161684708,交通票券,,False
Singapore,2024-12-24,183,4.81614628661915,門票,,False
Singapore,2024-12-25,280,4.028435866594059,交通票券,,False
Singapore,2024-12-26,376,4.510712412143146,美食體驗,,False
Singapore,2024-12-27,308,4.5481290992395245,美食體驗,,False
Singapore,2024-12-28,235,4.092381110826902,美食體驗,,False
Singapore,2024-12-29,427,4.199090295387542,一日遊,,False
Singapore,2024-12-30,320,4.357860416436497,美食體驗,,False
Singapore,2024-12-31,488,4.3536425284190905,交通票券,,False
Shanghai,2024-02-01,240,4.94215563641376,美食體驗,,False
Shanghai,2024-02-02,129,4.59374359435794,美食體驗,,False
Shanghai,2024-02-03,161,4.617809086017107,一日遊,,False
Shanghai,2024-02-04,406,4.08088369696466,美食體驗,,False
Shanghai,2024-02-05,293,4.81162744131734,一日遊,,False
Shanghai,2024-02-06,233,4.988896134839549,交通票券,,False
Shanghai,2024-02-07,474,4.980716752648779,交通票券,,False
Shanghai,2024-02-08,156,4.832454430973063,交通票券,,False
Shanghai,2024-02-09,242,4.35923749794699,門票,,False
Shanghai,2024-02-10,453,4.424336019757462,門票,,False
Shanghai,2024-02-11,218,4.7948870412197016,交通票券,,False
Shanghai,2024-02-12,493,4.259516995943969,交通票券,,False
Shanghai,2024-02-13,171,4.543701248766625,美食體驗,,False
Shanghai,2024-02-14,461,4.72697157708243,一日遊,,False
Shanghai,2024-02-15,127,4.746158599702292,交通票券,,False
Shanghai,2024-02-16,305,4.982524617858307,美食體驗,,False
Shanghai,2024-02-17,252,4.225704623615246,一日遊,,False
Shanghai,2024-02-18,340,4.2376546327718625,一日遊,,False
Shanghai,2024-02-19,71,4.607698781682519,門票,,False
Shanghai,2024-02-20,100,4.847665892543402,門票,,False
Shanghai,2024-02-21,306,4.680103392797738,美食體驗,,False
Shanghai,2024-02-22,168,4.450224412475801,美食體驗,,False
Shanghai,2024-02-23,181,4.776329240044022,交通票券,,False
Shanghai,2024-02-24,141,4.454019015924852,一日遊,,False
Shanghai,2024-02-25,427,4.016365848714009,美食體驗,,False
Shanghai,2024-02-26,174,4.728172759135488,交通票券,,False
Shanghai,2024-02-27,415,4.527715766488457,交通票券,,False
Shanghai,2024-02-28,497,4.0078043347581565,交通票券,,False
Shanghai,2024-02-29,374,4.979058716977546,美食體驗,,False
Shanghai,2024-03-01,210,4.3931436194486695,美食體驗,,False
Shanghai,2024-03-02,87,4.903085403784772,美食體驗,,False
Shanghai,2024-03-03,385,4.100202841645092,門票,,False
Shanghai,2024-03-04,243,4.727337622810558,門票,,False
Shanghai,2024-03-05,224,4.381863166761182,交通票券,,False
Shanghai,2024-03-06,307,4.476625689154385,門票,,False
Shanghai,2024-03-07,232,4.408126720469513,門票,,False
Shanghai,2024-03-08,422,4.1086650961529045,交通票券,,False
Shanghai,2024-03-09,88,4.336406938192221,交通票券,,False
Shanghai,2024-03-10,257,4.68805475946178,美食體驗,,False
Shanghai,2024-03-11,285,4.562840228171051,一日遊,,False
Shanghai,2024-03-12,430,4.995739083072502,美食體驗,,False
Shanghai,2024-03-13,375,4.304589051763903,門票,,False
Shanghai,2024-03-14,135,4.178052747572093,一日遊,,False
Shanghai,2024-03-15,279,4.489245233566004,門票,,False
Shanghai,2024-03-16,312,4.873455383757771,一日遊,,False
Shanghai,2024-03-17,202,4.116512274722504,交通票券,,False
Shanghai,2024-03-18,405,4.007103316775543,美食體驗,,False
Shanghai,2024-03-19,395,4.117354379964076,門票,,False
Shanghai,2024-03-20,337,4.672521461699659,交通票券,,False
Shanghai,2024-03-21,425,4.778332330981042,美食體驗,,False
Shanghai,2024-03-22,347,4.186797064993833,一日遊,,False
Shanghai,2024-03-23,406,4.82980658100056,交通票券,,False
Shanghai,2024-03-24,329,4.365894065312619,交通票券,,False
Shanghai,2024-03-25,342,4.910440348465959,一日遊,,False
Shanghai,2024-03-26,303,4.252724363127157,交通票券,,False
Shanghai,2024-03-27,416,4.448843957865349,交通票券,,False
Shanghai,2024-03-28,133,4.255977144292215,一日遊,,False
Shanghai,2024-03-29,334,4.397130942081697,門票,,False
Shanghai,2024-03-30,309,4.460462069565676,一日遊,,False
Shanghai,2024-03-31,482,4.487249546041629,門票,,False
Shanghai,2024-04-01,442,4.027557555189786,美食體驗,,False
Shanghai,2024-04-02,249,4.39039063927843,美食體驗,,False
Shanghai,2024-04-03,518,4.375215341233152,一日遊,,False
Shanghai,2024-04-04,396,4.309977014157044,美食體驗,,False
Shanghai,2024-04-05,357,4.637427292468152,門票,,False
Shanghai,2024-04-06,195,4.514744435987126,交通票券,,False
Shanghai,2024-04-07,491,4.13703791652507,美食體驗,,False
Shanghai,2024-04-08,439,4.248501420501703,美食體驗,,False
Shanghai,2024-04-09,299,4.64974542547861,美食體驗,,False
Shanghai,2024-04-10,145,4.073734549087208,美食體驗,,False
Shanghai,2024-04-11,521,4.635433364008591,門票,,False
Shanghai,2024-04-12,408,4.682115137769517,一日遊,,False
Shanghai,2024-04-13,449,4.0881302121182665,美食體驗,,False
Shanghai,2024-04-14,481,4.470417380964705,美食體驗,,False
Shanghai,2024-04-15,190,4.358323020551335,美食體驗,,False
Shanghai,2024-04-16,185,4.037353357402919,一日遊,,False
Shanghai,2024-04-17,442,4.869129826120631,美食體驗,,False
Shanghai,2024-04-18,192,4.182907184611926,交通票券,,False
Shanghai,2024-04-19,195,4.256293450894209,美食體驗,,False
Shanghai,2024-04-20,461,4.269877400479822,一日遊,,False
Shanghai,2024-04-21,346,4.923493359971591,美食體驗,2024-04-21,True
Shanghai,2024-04-22,470,4.379938041799915,一日遊,,False
Shanghai,2024-04-23,223,4.561199648883042,美食體驗,,False
Shanghai,2024-04-24,172,4.246100174214747,門票,,False
Shanghai,2024-04-25,279,4.136617108270644,交通票券,,False
Shanghai,2024-04-26,378,4.8577164135645425,門票,,False
Shanghai,2024-04-27,92,4.1588881114780945,交通票券,,False
Shanghai,2024-04-28,456,4.33215617865645,一日遊,,False
Shanghai,2024-04-29,298,4.2643881463933875,交通票券,,False
Shanghai,2024-04-30,236,4.59046331821438,一日遊,,False
Shanghai,2024-05-01,247,4.953892510207468,一日遊,,False
Shanghai,2024-05-02,488,4.674282621153548,門票,,False
Shanghai,2024-05-03,169,4.588349418548443,美食體驗,,False
Shanghai,2024-05-04,325,4.416803664067794,一日遊,,False
Shanghai,2024-05-05,213,4.151939903112034,美食體驗,,False
Shanghai,2024-05-06,242,4.178204877803725,門票,,False
Shanghai,2024-05-07,352,4.471191991734477,門票,,False
Shanghai,2024-05-08,245,4.312718009770565,門票,,False
Shanghai,2024-05-09,185,4.126666522214113,門票,,False
Shanghai,2024-05-10,373,4.054073016527697,美食體驗,,False
Shanghai,2024-05-11,193,4.705655525990839,門票,,False
Shanghai,2024-05-12,254,4.895792651534344,門票,,False
Shanghai,2024-05-13,180,4.1853956456766745,美食體驗,,False
Shanghai,2024-05-14,337,4.021765040549234,一日遊,,False
Shanghai,2024-05-15,467,4.387109076989517,美食體驗,,False
Shanghai,2024-05-16,373,4.653447790144552,美食體驗,,False
Shanghai,2024-05-17,138,4.505839306149266,交通票券,,False
Shanghai,2024-05-18,133,4.016715674856872,一日遊,,False
Shanghai,2024-05-19,265,4.533885055045642,一日遊,,False
Shanghai,2024-05-20,428,4.163164502398121,美食體驗,,False
Shanghai,2024-05-21,285,4.970264243424486,交通票券,,False
Shanghai,2024-05-22,238,4.821076392572809,美食體驗,,False
Shanghai,2024-05-23,453,4.397412832967022,門票,,False
Shanghai,2024-05-24,538,4.313533278421387,交通票券,,False
Shanghai,2024-05-25,77,4.534552587963851,交通票券,,False
Shanghai,2024-05-26,132,4.397499552977777,交通票券,,False
Shanghai,2024-05-27,112,4.57394375040824,美食體驗,,False
Shanghai,2024-05-28,289,4.643430162007935,門票,,False
Shanghai,2024-05-29,148,4.0866149866991845,門票,,False
Shanghai,2024-05-30,402,4.435799964336874,門票,,False
Shanghai,2024-05-31,455,4.086427677808552,一日遊,,False
Shanghai,2024-06-01,242,4.760378412325659,一日遊,,False
Shanghai,2024-06-02,244,4.716194544686704,一日遊,,False
Shanghai,2024-06-03,321,4.677084210331212,一日遊,,False
Shanghai,2024-06-04,413,4.56789788994999,交通票券,,False
Shanghai,2024-06-05,248,4.1351207111790504,一日遊,,False
Shanghai,2024-06-06,295,4.229583905388557,交通票券,,False
Shanghai,2024-06-07,352,4.0711323512868915,門票,,False
Shanghai,2024-06-08,158,4.795561916438738,美食體驗,,False
Shanghai,2024-06-09,163,4.683410583691926,門票,,False
Shanghai,2024-06-10,386,4.168140215959931,一日遊,,False
Shanghai,2024-06-11,388,4.298413434392534,門票,,False
Shanghai,2024-06-12,457,4.706375813357232,交通票券,,False
Shanghai,2024-06-13,328,4.1767036985425,交通票券,,False
Shanghai,2024-06-14,408,4.73919226809967,美食體驗,,False
Shanghai,2024-06-15,113,4.8309110370460715,交通票券,,False
Shanghai,2024-06-16,251,4.903808765127047,門票,,False
Shanghai,2024-06-17,139,4.974670631626575,美食體驗,,False
Shanghai,2024-06-18,358,4.890590354274164,美食體驗,,False
Shanghai,2024-06-19,152,4.548846655658547,一日遊,,False
Shanghai,2024-06-20,515,4.069125767310259,一日遊,,False
Shanghai,2024-06-21,91,4.406304050823176,一日遊,,False
Shanghai,2024-06-22,277,4.181208831942378,一日遊,,False
Shanghai,2024-06-23,341,4.758981100019294,門票,,False
Shanghai,2024-06-24,470,4.296641913666659,美食體驗,,False
Shanghai,2024-06-25,250,4.04547102750705,一日遊,,False
Shanghai,2024-06-26,247,4.723496843426356,門票,,False
Shanghai,2024-06-27,321,4.610326465160455,門票,,False
Shanghai,2024-06-28,238,4.410402938214056,美食體驗,,False
Shanghai,2024-06-29,376,4.489390229413578,交通票券,,False
Shanghai,2024-06-30,119,4.872638488963451,門票,,False
Shanghai,2024-07-01,428,4.948542452583971,門票,,False
Shanghai,2024-07-02,533,4.909306481205937,一日遊,,False
Shanghai,2024-07-03,180,4.759408721541514,一日遊,,False
Shanghai,2024-07-04,277,4.744627188568651,美食體驗,,False
Shanghai,2024-07-05,228,4.095455834226145,門票,,False
Shanghai,2024-07-06,489,4.11843815638375,美食體驗,,False
Shanghai,2024-07-07,291,4.877415856244506,門票,,False
Shanghai,2024-07-08,207,4.272062298499554,門票,,False
Shanghai,2024-07-09,351,4.640222247743085,門票,,False
Shanghai,2024-07-10,451,4.5442782859501545,美食體驗,,False
Shanghai,2024-07-11,423,4.974634356993978,門票,,False
Shanghai,2024-07-12,340,4.510212000639663,交通票券,,False
Shanghai,2024-07-13,101,4.435928901169314,一日遊,,False
Shanghai,2024-07-14,377,4.006598829877251,門票,,False
Shanghai,2024-07-15,276,4.709497027572722,門票,,False
Shanghai,2024-07-16,161,4.5784864516154755,一日遊,,False
Shanghai,2024-07-17,369,4.549659040698709,交通票券,,False
Shanghai,2024-07-18,214,4.1725102589826895,交通票券,,False
Shanghai,2024-07-19,155,4.97238625054241,門票,,False
Shanghai,2024-07-20,112,4.340165466199771,門票,,False
Shanghai,2024-07-21,420,4.168684240700738,一日遊,,False
Shanghai,2024-07-22,268,4.864293362265049,門票,,False
