城市,日期,銷售額,評分_平均,商品類型,是比賽日
Melbourne,2024-11-24,390,4.44170992706826,門票,FALSE
Melbourne,2024-11-25,328,4.191623280495600,美食體驗,FALSE
Melbourne,2024-11-26,166,4.5136804937454900,一日遊,FALSE
Melbourne,2024-11-27,186,4.677185119443650,交通票券,FALSE
Melbourne,2024-11-28,432,4.507163015632360,一日遊,FALSE
Melbourne,2024-11-29,309,4.634196484017020,門票,FALSE
Melbourne,2024-11-30,386,4.28364620754288,交通票券,FALSE
Melbourne,2024-12-01,253,4.98115830445647,一日遊,FALSE
Melbourne,2024-12-02,94,4.990336458649680,美食體驗,FALSE
Melbourne,2024-12-03,127,4.175948091133620,門票,FALSE
Melbourne,2024-12-04,256,4.735114186732,門票,FALSE
Melbourne,2024-12-05,297,4.626102539606160,一日遊,FALSE
Melbourne,2024-12-06,410,4.183545317156090,一日遊,FALSE
Melbourne,2024-12-07,361,4.790479998716350,美食體驗,FALSE
Melbourne,2024-12-08,496,4.886480173711420,一日遊,FALSE
Melbourne,2024-12-09,149,4.118063708539480,門票,FALSE
Melbourne,2024-12-10,396,4.46049656565764,交通票券,FALSE
Melbourne,2024-12-11,183,4.361927589876040,交通票券,FALSE
Melbourne,2024-12-12,343,4.7801464037123500,交通票券,FALSE
Melbourne,2024-12-13,158,4.99792921948333,一日遊,FALSE
Melbourne,2024-12-14,424,4.969636439575820,門票,FALSE
Melbourne,2024-12-15,194,4.307542937360640,美食體驗,FALSE
Melbourne,2024-12-16,355,4.165527496392850,美食體驗,FALSE
Melbourne,2024-12-17,343,4.963818557748820,一日遊,FALSE
Melbourne,2024-12-18,177,4.781633446965520,門票,FALSE
Melbourne,2024-12-19,258,4.731714320549150,門票,FALSE
Melbourne,2024-12-20,65,4.385844660374750,門票,FALSE
Melbourne,2024-12-21,464,4.663892730196200,交通票券,FALSE
Melbourne,2024-12-22,145,4.843678835311790,門票,FALSE
Melbourne,2024-12-23,278,4.969408079232840,交通票券,FALSE
Melbourne,2024-12-24,354,4.052564847325580,美食體驗,FALSE
Melbourne,2024-12-25,394,4.964552370262540,門票,FALSE
Melbourne,2024-12-26,358,4.6581591972733,交通票券,FALSE
Melbourne,2024-12-27,323,4.29696713184413,美食體驗,FALSE
Melbourne,2024-12-28,413,4.260484634568330,門票,FALSE
Melbourne,2024-12-29,229,4.85383108870994,美食體驗,FALSE
Melbourne,2024-12-30,445,4.852637192275230,美食體驗,FALSE
Melbourne,2024-12-31,353,4.414958283793270,門票,FALSE
Singapore,2024-02-01,330,4.611972541588550,美食體驗,FALSE
Singapore,2024-02-02,434,4.980491318363230,美食體驗,FALSE
Singapore,2024-02-03,131,4.063707659997800,門票,FALSE
Singapore,2024-02-04,423,4.7335010160002300,美食體驗,FALSE
Singapore,2024-02-05,436,4.685155192055270,一日遊,FALSE
Singapore,2024-02-06,474,4.468430443665410,交通票券,FALSE
Singapore,2024-02-07,276,4.258623258822740,一日遊,FALSE
Singapore,2024-02-08,416,4.457509197666570,門票,FALSE
Singapore,2024-02-09,102,4.626888800177970,門票,FALSE
Singapore,2024-02-10,250,4.14983445284001,一日遊,FALSE
Singapore,2024-02-11,187,4.866735341778940,交通票券,FALSE
Singapore,2024-02-12,366,4.141107976738020,門票,FALSE
Singapore,2024-02-13,262,4.172392409129640,美食體驗,FALSE
Singapore,2024-02-14,232,4.600210944644040,美食體驗,FALSE
Singapore,2024-02-15,486,4.282024478677360,交通票券,FALSE
Singapore,2024-02-16,444,4.75921528062433,一日遊,FALSE
Singapore,2024-02-17,380,4.787600595506310,美食體驗,FALSE
Singapore,2024-02-18,263,4.388341534062590,美食體驗,FALSE
Singapore,2024-02-19,442,4.23086208270864,門票,FALSE
Singapore,2024-02-20,318,4.3413935896148000,一日遊,FALSE
Singapore,2024-02-21,451,4.475100016518450,門票,FALSE
Singapore,2024-02-22,363,4.104863431439950,美食體驗,FALSE
Singapore,2024-02-23,393,4.610080602093560,交通票券,FALSE
Singapore,2024-02-24,218,4.887198350614150,一日遊,FALSE
Singapore,2024-02-25,162,4.66204178651124,一日遊,FALSE
Singapore,2024-02-26,274,4.0637495770464300,美食體驗,FALSE
Singapore,2024-02-27,88,4.345675929208240,美食體驗,FALSE
Singapore,2024-02-28,316,4.7656562475106900,交通票券,FALSE
Singapore,2024-02-29,493,4.734857355853090,一日遊,FALSE
Singapore,2024-03-01,177,4.202461924264170,交通票券,FALSE
Singapore,2024-03-02,129,4.089148394343020,美食體驗,FALSE
Singapore,2024-03-03,299,4.262409008372680,美食體驗,FALSE
Singapore,2024-03-04,473,4.111860637048380,門票,FALSE
Singapore,2024-03-05,102,4.098595981385790,門票,FALSE
Singapore,2024-03-06,353,4.998351182442190,一日遊,FALSE
Singapore,2024-03-07,340,4.786340888793100,交通票券,FALSE
Singapore,2024-03-08,247,4.792949737994560,美食體驗,FALSE
Singapore,2024-03-09,303,4.424126623305520,交通票券,FALSE
Singapore,2024-03-10,373,4.751290804134060,門票,FALSE
Singapore,2024-03-11,491,4.059701663585370,交通票券,FALSE
Singapore,2024-03-12,394,4.517133745294170,門票,FALSE
Singapore,2024-03-13,232,4.89063272363996,美食體驗,FALSE
Singapore,2024-03-14,123,4.697308470688430,一日遊,FALSE
Singapore,2024-03-15,529,4.220526360191400,門票,FALSE
Singapore,2024-03-16,363,4.099821802387570,交通票券,FALSE
Singapore,2024-03-17,281,4.0589703493177200,一日遊,FALSE
Singapore,2024-03-18,420,4.8138324799505200,門票,FALSE
Singapore,2024-03-19,257,4.813368483342650,一日遊,FALSE
Singapore,2024-03-20,354,4.218059507690150,一日遊,FALSE
Singapore,2024-03-21,154,4.277141231292250,交通票券,FALSE
Singapore,2024-03-22,130,4.87144869447788,一日遊,FALSE
Singapore,2024-03-23,135,4.417297421981960,交通票券,FALSE
Singapore,2024-03-24,469,4.041281685479770,交通票券,FALSE
Singapore,2024-03-25,227,4.351672577056900,美食體驗,FALSE
Singapore,2024-03-26,258,4.739315175696090,一日遊,FALSE
Singapore,2024-03-27,332,4.8598102756447200,一日遊,FALSE
Singapore,2024-03-28,240,4.597673131978320,交通票券,FALSE
Singapore,2024-03-29,156,4.191284782523010,交通票券,FALSE
Singapore,2024-03-30,181,4.793687074114830,一日遊,FALSE
Singapore,2024-03-31,425,4.207056878394450,交通票券,FALSE
Singapore,2024-04-01,456,4.149936884477960,門票,FALSE
Singapore,2024-04-02,323,4.9547199598936100,交通票券,FALSE
Singapore,2024-04-03,497,4.511108111423570,一日遊,FALSE
Singapore,2024-04-04,263,4.645955156541260,門票,FALSE
Singapore,2024-04-05,214,4.806555620413930,美食體驗,FALSE
Singapore,2024-04-06,321,4.9793042464148700,一日遊,FALSE
Singapore,2024-04-07,285,4.326779099805360,交通票券,FALSE
Singapore,2024-04-08,202,4.239526032153790,美食體驗,FALSE
Singapore,2024-04-09,380,4.58667115871052,交通票券,FALSE
Singapore,2024-04-10,286,4.584058763606790,交通票券,FALSE
Singapore,2024-04-11,403,4.217272794539750,一日遊,FALSE
Singapore,2024-04-12,180,4.387805011120850,門票,FALSE
Singapore,2024-04-13,167,4.642512190322520,交通票券,FALSE
Singapore,2024-04-14,234,4.826221233948080,一日遊,FALSE
Singapore,2024-04-15,365,4.677473036804310,美食體驗,FALSE
Singapore,2024-04-16,398,4.565194918864940,交通票券,FALSE
Singapore,2024-04-17,130,4.2435036291462200,門票,FALSE
Singapore,2024-04-18,321,4.475296274787880,一日遊,FALSE
Singapore,2024-04-19,303,4.356842296182370,美食體驗,FALSE
Singapore,2024-04-20,202,4.745149794496280,交通票券,FALSE
Singapore,2024-04-21,379,4.648617144116930,交通票券,FALSE
Singapore,2024-04-22,250,4.482431989829340,一日遊,FALSE
Singapore,2024-04-23,463,4.594944902548070,美食體驗,FALSE
Singapore,2024-04-24,486,4.516441059674610,一日遊,FALSE
Singapore,2024-04-25,254,4.34081372022532,門票,FALSE
Singapore,2024-04-26,278,4.547909609791310,一日遊,FALSE
Singapore,2024-04-27,205,4.308269741390710,交通票券,FALSE
Singapore,2024-04-28,461,4.736531454967910,一日遊,FALSE
Singapore,2024-04-29,481,4.233997750334620,美食體驗,FALSE
Singapore,2024-04-30,434,4.625553089890460,一日遊,FALSE
Singapore,2024-05-01,306,4.382693121742180,美食體驗,FALSE
Singapore,2024-05-02,225,4.233541662232160,門票,FALSE
Singapore,2024-05-03,352,4.243429300357450,一日遊,FALSE
Singapore,2024-05-04,225,4.114393821604430,交通票券,FALSE
Singapore,2024-05-05,104,4.757470058325170,一日遊,FALSE
Singapore,2024-05-06,360,4.93028394400609,美食體驗,FALSE
Singapore,2024-05-07,165,4.440531130185380,美食體驗,FALSE
Singapore,2024-05-08,477,4.734095211837120,交通票券,FALSE
Singapore,2024-05-09,167,4.804397009794760,交通票券,FALSE
Singapore,2024-05-10,290,4.957547863366830,一日遊,FALSE
Singapore,2024-05-11,163,4.943487695939280,一日遊,FALSE
Singapore,2024-05-12,470,4.003544665159150,一日遊,FALSE
Singapore,2024-05-13,218,4.088156424380240,美食體驗,FALSE
Singapore,2024-05-14,303,4.9858005736005800,美食體驗,FALSE
Singapore,2024-05-15,364,4.304705165747400,美食體驗,FALSE
Singapore,2024-05-16,412,4.4440753994240100,門票,FALSE
Singapore,2024-05-17,295,4.816591148772670,一日遊,FALSE
Singapore,2024-05-18,166,4.995365334887920,一日遊,FALSE
Singapore,2024-05-19,315,4.005027875162990,門票,FALSE
Singapore,2024-05-20,283,4.297007668776840,交通票券,FALSE
Singapore,2024-05-21,282,4.529015374658770,門票,FALSE
Singapore,2024-05-22,318,4.398213709183380,一日遊,FALSE
Singapore,2024-05-23,169,4.09750614484733,門票,FALSE
Singapore,2024-05-24,179,4.5366774529353800,門票,FALSE
Singapore,2024-05-25,218,4.891943480538380,一日遊,FALSE
Singapore,2024-05-26,167,4.186378457129520,門票,FALSE
Singapore,2024-05-27,391,4.397183192391070,美食體驗,FALSE
Singapore,2024-05-28,334,4.326339025572700,美食體驗,FALSE
Singapore,2024-05-29,145,4.441357013229060,一日遊,FALSE
Singapore,2024-05-30,475,4.528979728854820,一日遊,FALSE
Singapore,2024-05-31,431,4.590349680315940,一日遊,FALSE
Singapore,2024-06-01,232,4.839371763224130,一日遊,FALSE
Singapore,2024-06-02,154,4.366603217367010,一日遊,FALSE
Singapore,2024-06-03,314,4.110454114819860,一日遊,FALSE
Singapore,2024-06-04,137,4.606685309701890,美食體驗,FALSE
Singapore,2024-06-05,299,4.719343299429560,交通票券,FALSE
Singapore,2024-06-06,421,4.70163521361404,交通票券,FALSE
Singapore,2024-06-07,156,4.740023167914870,交通票券,FALSE
Singapore,2024-06-08,247,4.51063045733752,交通票券,FALSE
Singapore,2024-06-09,418,4.458635782615900,門票,FALSE
Singapore,2024-06-10,380,4.909382861326340,一日遊,FALSE
Singapore,2024-06-11,363,4.314961759501850,一日遊,FALSE
Singapore,2024-06-12,224,4.7264882799780500,門票,FALSE
Singapore,2024-06-13,268,4.058523762596800,美食體驗,FALSE
Singapore,2024-06-14,343,4.732058756881270,門票,FALSE
Singapore,2024-06-15,365,4.287852577710990,美食體驗,FALSE
Singapore,2024-06-16,497,4.62758280423178,美食體驗,FALSE
Singapore,2024-06-17,449,4.186545018143990,一日遊,FALSE
Singapore,2024-06-18,217,4.054081036523240,門票,FALSE
Singapore,2024-06-19,466,4.232458869182590,門票,FALSE
Singapore,2024-06-20,168,4.86426915676842,美食體驗,FALSE
Singapore,2024-06-21,189,4.0051716767984400,美食體驗,FALSE
Singapore,2024-06-22,454,4.496791896026910,門票,FALSE
Singapore,2024-06-23,328,4.203339702804910,交通票券,FALSE
Singapore,2024-06-24,427,4.072902262214540,門票,FALSE
Singapore,2024-06-25,349,4.309228472138520,門票,FALSE
Singapore,2024-06-26,207,4.1129177459722000,一日遊,FALSE
Singapore,2024-06-27,187,4.871317778196870,交通票券,FALSE
Singapore,2024-06-28,401,4.447061538177830,美食體驗,FALSE
Singapore,2024-06-29,311,4.664363738696440,門票,FALSE
Singapore,2024-06-30,412,4.193603457503930,門票,FALSE
Singapore,2024-07-01,191,4.358262849689970,交通票券,FALSE
Singapore,2024-07-02,244,4.386203593632770,門票,FALSE
Singapore,2024-07-03,208,4.520391131014480,一日遊,FALSE
Singapore,2024-07-04,290,4.650939950567780,美食體驗,FALSE
Singapore,2024-07-05,100,4.835401823900440,交通票券,FALSE
Singapore,2024-07-06,223,4.031590723805940,一日遊,FALSE
Singapore,2024-07-07,436,4.949272978945010,交通票券,FALSE
Singapore,2024-07-08,506,4.191117326640430,交通票券,FALSE
Singapore,2024-07-09,402,4.592007415646290,美食體驗,FALSE
Singapore,2024-07-10,387,4.0965732651306200,一日遊,FALSE
Singapore,2024-07-11,436,4.254523811689360,門票,FALSE
Singapore,2024-07-12,457,4.405948811703170,交通票券,FALSE
Singapore,2024-07-13,480,4.269008008581820,門票,FALSE
Singapore,2024-07-14,306,4.75707043260388,門票,FALSE
Singapore,2024-07-15,450,4.731579496834680,一日遊,FALSE
Singapore,2024-07-16,352,4.695089070798350,一日遊,FALSE
Singapore,2024-07-17,335,4.780915944051420,門票,FALSE
Singapore,2024-07-18,389,4.657098132671340,一日遊,FALSE
Singapore,2024-07-19,212,4.266825638771590,交通票券,FALSE
Singapore,2024-07-20,248,4.107041631932040,門票,FALSE
Singapore,2024-07-21,204,4.966711390207580,門票,FALSE
Singapore,2024-07-22,219,4.2207799268359000,門票,FALSE
Singapore,2024-07-23,504,4.9173716585153100,一日遊,FALSE
Singapore,2024-07-24,270,4.7294013413624600,門票,FALSE
Singapore,2024-07-25,184,4.1696562230191800,美食體驗,FALSE
Singapore,2024-07-26,437,4.874326928274790,門票,FALSE
Singapore,2024-07-27,142,4.487260672823190,美食體驗,FALSE
Singapore,2024-07-28,153,4.599257381238220,一日遊,FALSE
Singapore,2024-07-29,273,4.1550393688357100,美食體驗,FALSE
Singapore,2024-07-30,205,4.249278637385610,美食體驗,FALSE
Singapore,2024-07-31,157,4.919859560316090,一日遊,FALSE
Singapore,2024-08-01,146,4.340384035553810,美食體驗,FALSE
Singapore,2024-08-02,404,4.761733578427140,一日遊,FALSE
Singapore,2024-08-03,386,4.7894360075228800,門票,FALSE
Singapore,2024-08-04,403,4.745134391625090,美食體驗,FALSE
Singapore,2024-08-05,260,4.264062159554720,一日遊,FALSE
Singapore,2024-08-06,411,4.953197104727680,門票,FALSE
Singapore,2024-08-07,354,4.036939626657630,門票,FALSE
Singapore,2024-08-08,498,4.73055848758515,一日遊,FALSE
Singapore,2024-08-09,102,4.715665464102440,交通票券,FALSE
Singapore,2024-08-10,175,4.34104514062814,一日遊,FALSE
Singapore,2024-08-11,217,4.938362178593380,一日遊,FALSE
Singapore,2024-08-12,418,4.078477953849660,交通票券,FALSE
Singapore,2024-08-13,130,4.785916866743900,交通票券,FALSE
Singapore,2024-08-14,100,4.13491287500419,交通票券,FALSE
Singapore,2024-08-15,403,4.545023607452190,門票,FALSE
Singapore,2024-08-16,377,4.220985149988880,美食體驗,FALSE
Singapore,2024-08-17,445,4.061151298948100,門票,FALSE
Singapore,2024-08-18,200,4.935924927925540,一日遊,FALSE
Singapore,2024-08-19,311,4.634650759142290,交通票券,FALSE
Singapore,2024-08-20,136,4.974753650810690,美食體驗,FALSE
Singapore,2024-08-21,300,4.982753426724140,交通票券,FALSE
Singapore,2024-08-22,216,4.558672299232590,門票,FALSE
Singapore,2024-08-23,100,4.22362091175663,門票,FALSE
Singapore,2024-08-24,323,4.22486659967487,一日遊,FALSE
Singapore,2024-08-25,472,4.413787647580860,美食體驗,FALSE
Singapore,2024-08-26,84,4.347607991483900,一日遊,FALSE
Singapore,2024-08-27,462,4.010848462052670,一日遊,FALSE
Singapore,2024-08-28,392,4.102790258259970,美食體驗,FALSE
Singapore,2024-08-29,333,4.922525592235480,門票,FALSE
Singapore,2024-08-30,436,4.496978000086980,一日遊,FALSE
Singapore,2024-08-31,356,4.630280166708560,一日遊,FALSE
Singapore,2024-09-01,417,4.070475361829700,一日遊,FALSE
Singapore,2024-09-02,196,4.960018951067830,美食體驗,FALSE
Singapore,2024-09-03,287,4.947861716113220,門票,FALSE
Singapore,2024-09-04,231,4.1568259673565100,門票,FALSE
Singapore,2024-09-05,309,4.791131852691730,交通票券,FALSE
Singapore,2024-09-06,486,4.055713391034460,美食體驗,FALSE
Singapore,2024-09-07,516,4.47710323882899,交通票券,FALSE
Singapore,2024-09-08,165,4.191617995880850,門票,FALSE
Singapore,2024-09-09,431,4.577034731928260,美食體驗,FALSE
Singapore,2024-09-10,180,4.421564205119660,一日遊,FALSE
Singapore,2024-09-11,234,4.936857270019190,一日遊,FALSE
Singapore,2024-09-12,261,4.276970564723030,美食體驗,FALSE
Singapore,2024-09-13,218,4.547503698450480,一日遊,FALSE
Singapore,2024-09-14,374,4.4707311679444900,門票,FALSE
Singapore,2024-09-15,210,4.656402545325220,一日遊,FALSE
Singapore,2024-09-16,124,4.093725926871910,交通票券,FALSE
Singapore,2024-09-17,171,4.54736360494263,美食體驗,FALSE
Singapore,2024-09-18,247,4.083469108744580,一日遊,FALSE
Singapore,2024-09-19,182,4.060971590271060,美食體驗,FALSE
Singapore,2024-09-20,390,4.953039047849830,門票,FALSE
Singapore,2024-09-21,459,4.958653564140020,美食體驗,FALSE
Singapore,2024-09-22,375,4.606076464459390,一日遊,TRUE
Singapore,2024-09-23,345,4.7861178916196600,門票,FALSE
Singapore,2024-09-24,502,4.675524671343790,美食體驗,FALSE
Singapore,2024-09-25,134,4.167268279142750,門票,FALSE
Singapore,2024-09-26,276,4.166441097576200,美食體驗,FALSE
Singapore,2024-09-27,173,4.397185499422730,門票,FALSE
Singapore,2024-09-28,435,4.2528959214572400,交通票券,FALSE
Singapore,2024-09-29,417,4.573576288232120,一日遊,FALSE
Singapore,2024-09-30,463,4.780229746158440,美食體驗,FALSE
Singapore,2024-10-01,448,4.814222063566010,一日遊,FALSE
Singapore,2024-10-02,364,4.480570054563630,交通票券,FALSE
Singapore,2024-10-03,458,4.565302909969920,交通票券,FALSE
Singapore,2024-10-04,310,4.715092931144140,門票,FALSE
Singapore,2024-10-05,109,4.751251604658130,交通票券,FALSE
Singapore,2024-10-06,306,4.61428090948937,交通票券,FALSE
Singapore,2024-10-07,289,4.476060858359410,交通票券,FALSE
Singapore,2024-10-08,246,4.097816032920530,交通票券,FALSE
Singapore,2024-10-09,229,4.911618316274060,美食體驗,FALSE
Singapore,2024-10-10,141,4.058202236411160,交通票券,FALSE
Singapore,2024-10-11,329,4.741268921643900,一日遊,FALSE
Singapore,2024-10-12,504,4.283138452792570,一日遊,FALSE
Singapore,2024-10-13,442,4.671629064878380,門票,FALSE
Singapore,2024-10-14,397,4.659115640949980,一日遊,FALSE
Singapore,2024-10-15,284,4.577912268659450,美食體驗,FALSE
Singapore,2024-10-16,257,4.102808221513170,美食體驗,FALSE
Singapore,2024-10-17,426,4.684764973605320,交通票券,FALSE
Singapore,2024-10-18,217,4.798093882959570,一日遊,FALSE
Singapore,2024-10-19,428,4.92902735848039,美食體驗,FALSE
Singapore,2024-10-20,367,4.675027751213770,一日遊,FALSE
Singapore,2024-10-21,136,4.9423730950501000,門票,FALSE
Singapore,2024-10-22,339,4.462737484715090,美食體驗,FALSE
Singapore,2024-10-23,289,4.114732776548440,交通票券,FALSE
Singapore,2024-10-24,190,4.695759255322550,門票,FALSE
Singapore,2024-10-25,389,4.025692455583160,門票,FALSE
Singapore,2024-10-26,182,4.043711712663030,門票,FALSE
Singapore,2024-10-27,276,4.708617994520310,一日遊,FALSE
Singapore,2024-10-28,320,4.403486826449940,門票,FALSE
Singapore,2024-10-29,104,4.2502529085828300,門票,FALSE
Singapore,2024-10-30,507,4.75373089132545,交通票券,FALSE
Singapore,2024-10-31,146,4.497232815229570,門票,FALSE
Singapore,2024-11-01,406,4.79794417345237,一日遊,FALSE
Singapore,2024-11-02,179,4.696133009786250,美食體驗,FALSE
Singapore,2024-11-03,444,4.745510460868720,交通票券,FALSE
Singapore,2024-11-04,398,4.15559081235306,門票,FALSE
Singapore,2024-11-05,276,4.444249987939270,一日遊,FALSE
Singapore,2024-11-06,247,4.304746677704450,美食體驗,FALSE
Singapore,2024-11-07,417,4.550792881904290,美食體驗,FALSE
Singapore,2024-11-08,282,4.8648410998409300,交通票券,FALSE
Singapore,2024-11-09,52,4.036630542450140,門票,FALSE
Singapore,2024-11-10,372,4.917797952531110,交通票券,FALSE
Singapore,2024-11-11,173,4.172797006671070,美食體驗,FALSE
Singapore,2024-11-12,92,4.060103770937660,一日遊,FALSE
Singapore,2024-11-13,348,4.228871856594090,美食體驗,FALSE
Singapore,2024-11-14,232,4.135331829622230,門票,FALSE
Singapore,2024-11-15,402,4.723482968783100,一日遊,FALSE
Singapore,2024-11-16,289,4.165113605726150,美食體驗,FALSE
Singapore,2024-11-17,160,4.117491342842380,交通票券,FALSE
Singapore,2024-11-18,170,4.09242102265264,交通票券,FALSE
Singapore,2024-11-19,516,4.63161465204476,一日遊,FALSE
Singapore,2024-11-20,473,4.1715872851080000,交通票券,FALSE
Singapore,2024-11-21,484,4.838846528910880,門票,FALSE
Singapore,2024-11-22,382,4.14852531062962,交通票券,FALSE
Singapore,2024-11-23,396,4.726944243772440,交通票券,FALSE
Singapore,2024-11-24,353,4.711376308512040,美食體驗,FALSE
Singapore,2024-11-25,471,4.01281307141888,一日遊,FALSE
Singapore,2024-11-26,143,4.544329240611020,一日遊,FALSE
Singapore,2024-11-27,448,4.193386123060750,交通票券,FALSE
Singapore,2024-11-28,205,4.138145100427500,一日遊,FALSE
Singapore,2024-11-29,533,4.452348834456770,一日遊,FALSE
Singapore,2024-11-30,445,4.536364898360160,一日遊,FALSE
Singapore,2024-12-01,371,4.439540611688200,一日遊,FALSE
Singapore,2024-12-02,397,4.4342496356407600,門票,FALSE
Singapore,2024-12-03,448,4.121038818191540,美食體驗,FALSE
Singapore,2024-12-04,74,4.349902167278970,交通票券,FALSE
Singapore,2024-12-05,387,4.972931913352860,美食體驗,FALSE
Singapore,2024-12-06,171,4.951684713578370,美食體驗,FALSE
Singapore,2024-12-07,428,4.043054879599010,交通票券,FALSE
Singapore,2024-12-08,285,4.7248007457362800,門票,FALSE
Singapore,2024-12-09,272,4.837956503791390,門票,FALSE
Singapore,2024-12-10,143,4.979163453610020,美食體驗,FALSE
Singapore,2024-12-11,259,4.6561367473716900,門票,FALSE
Singapore,2024-12-12,393,4.499502542921280,門票,FALSE
Singapore,2024-12-13,393,4.6922826516959500,交通票券,FALSE
Singapore,2024-12-14,355,4.492409223256000,美食體驗,FALSE
Singapore,2024-12-15,511,4.121058977524600,交通票券,FALSE
Singapore,2024-12-16,446,4.937605806910540,美食體驗,FALSE
Singapore,2024-12-17,388,4.4473701131743900,交通票券,FALSE
Singapore,2024-12-18,233,4.727915869493530,美食體驗,FALSE
Singapore,2024-12-19,362,4.220538352807310,門票,FALSE
Singapore,2024-12-20,403,4.587851159174510,美食體驗,FALSE
Singapore,2024-12-21,438,4.491002202232970,美食體驗,FALSE
Singapore,2024-12-22,144,4.74322509707591,美食體驗,FALSE
Singapore,2024-12-23,205,4.991865161684710,交通票券,FALSE
Singapore,2024-12-24,183,4.81614628661915,門票,FALSE
Singapore,2024-12-25,280,4.028435866594060,交通票券,FALSE
Singapore,2024-12-26,376,4.510712412143150,美食體驗,FALSE
Singapore,2024-12-27,308,4.5481290992395200,美食體驗,FALSE
Singapore,2024-12-28,235,4.092381110826900,美食體驗,FALSE
Singapore,2024-12-29,427,4.199090295387540,一日遊,FALSE
Singapore,2024-12-30,320,4.357860416436500,美食體驗,FALSE
Singapore,2024-12-31,488,4.3536425284190900,交通票券,FALSE
Shanghai,2024-02-01,240,4.94215563641376,美食體驗,FALSE
Shanghai,2024-02-02,129,4.59374359435794,美食體驗,FALSE
Shanghai,2024-02-03,161,4.617809086017110,一日遊,FALSE
Shanghai,2024-02-04,406,4.08088369696466,美食體驗,FALSE
Shanghai,2024-02-05,293,4.81162744131734,一日遊,FALSE
Shanghai,2024-02-06,233,4.988896134839550,交通票券,FALSE
Shanghai,2024-02-07,474,4.980716752648780,交通票券,FALSE
Shanghai,2024-02-08,156,4.832454430973060,交通票券,FALSE
Shanghai,2024-02-09,242,4.35923749794699,門票,FALSE
Shanghai,2024-02-10,453,4.424336019757460,門票,FALSE
Shanghai,2024-02-11,218,4.7948870412197000,交通票券,FALSE
Shanghai,2024-02-12,493,4.259516995943970,交通票券,FALSE
Shanghai,2024-02-13,171,4.543701248766630,美食體驗,FALSE
Shanghai,2024-02-14,461,4.72697157708243,一日遊,FALSE
Shanghai,2024-02-15,127,4.746158599702290,交通票券,FALSE
Shanghai,2024-02-16,305,4.982524617858310,美食體驗,FALSE
Shanghai,2024-02-17,252,4.225704623615250,一日遊,FALSE
Shanghai,2024-02-18,340,4.2376546327718600,一日遊,FALSE
Shanghai,2024-02-19,71,4.607698781682520,門票,FALSE
Shanghai,2024-02-20,100,4.847665892543400,門票,FALSE
Shanghai,2024-02-21,306,4.680103392797740,美食體驗,FALSE
Shanghai,2024-02-22,168,4.450224412475800,美食體驗,FALSE
Shanghai,2024-02-23,181,4.776329240044020,交通票券,FALSE
Shanghai,2024-02-24,141,4.454019015924850,一日遊,FALSE
Shanghai,2024-02-25,427,4.016365848714010,美食體驗,FALSE
Shanghai,2024-02-26,174,4.728172759135490,交通票券,FALSE
Shanghai,2024-02-27,415,4.527715766488460,交通票券,FALSE
Shanghai,2024-02-28,497,4.0078043347581600,交通票券,FALSE
Shanghai,2024-02-29,374,4.979058716977550,美食體驗,FALSE
Shanghai,2024-03-01,210,4.3931436194486700,美食體驗,FALSE
Shanghai,2024-03-02,87,4.903085403784770,美食體驗,FALSE
Shanghai,2024-03-03,385,4.100202841645090,門票,FALSE
Shanghai,2024-03-04,243,4.727337622810560,門票,FALSE
Shanghai,2024-03-05,224,4.381863166761180,交通票券,FALSE
Shanghai,2024-03-06,307,4.476625689154390,門票,FALSE
Shanghai,2024-03-07,232,4.408126720469510,門票,FALSE
Shanghai,2024-03-08,422,4.1086650961529000,交通票券,FALSE
Shanghai,2024-03-09,88,4.336406938192220,交通票券,FALSE
Shanghai,2024-03-10,257,4.68805475946178,美食體驗,FALSE
Shanghai,2024-03-11,285,4.562840228171050,一日遊,FALSE
Shanghai,2024-03-12,430,4.995739083072500,美食體驗,FALSE
Shanghai,2024-03-13,375,4.304589051763900,門票,FALSE
Shanghai,2024-03-14,135,4.178052747572090,一日遊,FALSE
Shanghai,2024-03-15,279,4.489245233566000,門票,FALSE
Shanghai,2024-03-16,312,4.873455383757770,一日遊,FALSE
Shanghai,2024-03-17,202,4.116512274722500,交通票券,FALSE
Shanghai,2024-03-18,405,4.007103316775540,美食體驗,FALSE
Shanghai,2024-03-19,395,4.117354379964080,門票,FALSE
Shanghai,2024-03-20,337,4.672521461699660,交通票券,FALSE
Shanghai,2024-03-21,425,4.778332330981040,美食體驗,FALSE
Shanghai,2024-03-22,347,4.186797064993830,一日遊,FALSE
Shanghai,2024-03-23,406,4.82980658100056,交通票券,FALSE
Shanghai,2024-03-24,329,4.365894065312620,交通票券,FALSE
Shanghai,2024-03-25,342,4.910440348465960,一日遊,FALSE
Shanghai,2024-03-26,303,4.252724363127160,交通票券,FALSE
Shanghai,2024-03-27,416,4.448843957865350,交通票券,FALSE
Shanghai,2024-03-28,133,4.255977144292220,一日遊,FALSE
Shanghai,2024-03-29,334,4.397130942081700,門票,FALSE
Shanghai,2024-03-30,309,4.460462069565680,一日遊,FALSE
Shanghai,2024-03-31,482,4.487249546041630,門票,FALSE
Shanghai,2024-04-01,442,4.027557555189790,美食體驗,FALSE
Shanghai,2024-04-02,249,4.39039063927843,美食體驗,FALSE
